Date,Price,Open,High,Low,Vol.,Change %
2022-07-26,479.57,479.91,480.54,473.67,272.16K,-0.53%
2022-07-27,487.61,478.62,489.74,472.99,390.74K,1.68%
2022-07-28,501.88,491.20,502.92,488.94,480.01K,2.93%
2022-07-29,543.53,520.00,544.82,519.11,773.75K,8.30%
2022-08-01,549.60,540.99,553.53,535.50,450.45K,1.12%
2022-08-02,540.25,550.00,550.05,539.29,376.40K,-1.70%
2022-08-03,543.02,541.00,545.57,535.09,318.62K,0.51%
2022-08-04,543.34,544.66,547.09,541.01,202.60K,0.06%
2022-08-05,556.02,537.10,556.44,537.10,327.75K,2.33%
2022-08-08,562.29,559.95,564.03,557.82,260.73K,1.13%
2022-08-09,557.97,560.00,566.30,557.30,238.92K,-0.77%
2022-08-10,564.97,567.15,569.74,563.47,241.77K,1.25%
2022-08-11,566.36,567.51,571.83,565.65,206.21K,0.25%
2022-08-12,579.88,567.00,580.26,567.00,209.20K,2.39%
2022-08-15,582.80,574.34,588.43,573.57,257.85K,0.50%
2022-08-16,584.19,580.13,588.62,580.13,200.33K,0.24%
2022-08-17,583.68,579.63,587.36,578.11,252.33K,-0.09%
2022-08-18,585.57,585.98,588.36,582.62,215.54K,0.32%
2022-08-19,583.91,584.09,584.58,579.11,183.57K,-0.28%
2022-08-22,572.45,577.73,580.46,571.61,210.23K,-1.96%
2022-08-23,576.74,571.18,579.66,571.18,202.69K,0.75%
2022-08-24,579.04,577.97,579.28,574.19,207.00K,0.40%
2022-08-25,583.28,579.98,584.26,576.73,184.61K,0.73%
2022-08-26,566.24,582.68,584.36,565.91,233.63K,-2.92%
2022-08-29,565.45,560.16,569.21,558.67,200.88K,-0.14%
2022-08-30,556.39,562.32,562.76,550.14,328.64K,-1.60%
2022-08-31,554.94,555.81,560.46,552.59,367.12K,-0.26%
2022-09-01,557.05,552.12,558.94,550.90,292.66K,0.38%
2022-09-02,555.31,560.20,565.82,552.52,196.11K,-0.31%
2022-09-06,561.40,555.82,562.36,552.22,336.94K,1.10%
2022-09-07,573.78,562.68,575.49,559.21,290.41K,2.21%
2022-09-08,570.79,571.84,573.58,565.69,210.27K,-0.52%
2022-09-09,572.74,576.66,577.08,570.45,273.03K,0.34%
2022-09-12,568.10,573.22,573.55,563.86,295.64K,-0.81%
2022-09-13,557.15,560.00,563.99,554.47,484.17K,-1.93%
2022-09-14,548.24,557.77,559.75,544.73,334.13K,-1.60%
2022-09-15,532.83,547.59,550.44,531.10,405.48K,-2.81%
2022-09-16,526.16,529.96,531.77,519.99,1.09M,-1.25%
2022-09-19,535.10,522.27,536.35,522.27,411.46K,1.70%
2022-09-20,531.00,528.73,534.33,524.11,352.37K,-0.77%
2022-09-21,516.75,538.91,542.29,516.73,557.73K,-2.68%
2022-09-22,504.24,516.75,516.98,501.01,520.99K,-2.42%
2022-09-23,494.85,498.96,502.96,490.71,509.78K,-1.86%
2022-09-26,489.34,494.59,498.49,487.41,401.98K,-1.11%
2022-09-27,487.10,494.79,496.98,483.19,366.14K,-0.46%
2022-09-28,493.83,491.84,496.52,483.58,478.74K,1.38%
2022-09-29,486.90,490.14,490.93,484.88,329.35K,-1.40%
2022-09-30,489.19,489.66,493.56,484.52,538.19K,0.47%
2022-10-03,506.82,496.24,509.08,494.86,308.99K,3.60%
2022-10-04,521.23,514.69,522.37,514.69,300.52K,2.84%
2022-10-05,518.76,517.66,525.30,515.00,235.17K,-0.47%
2022-10-06,509.59,516.22,521.17,508.55,231.33K,-1.77%
2022-10-07,500.92,506.53,506.53,497.79,291.69K,-1.70%
2022-10-10,504.12,504.41,508.19,498.22,191.74K,0.64%
2022-10-11,514.09,502.84,514.97,502.84,389.12K,1.98%
2022-10-12,506.24,518.80,518.80,505.97,364.28K,-1.53%
2022-10-13,518.39,494.32,520.52,488.23,378.25K,2.40%
2022-10-14,501.17,521.56,523.41,499.84,264.54K,-3.32%
2022-10-17,517.23,510.78,519.16,510.78,282.04K,3.20%
2022-10-18,531.62,528.03,532.49,520.60,281.46K,2.78%
2022-10-19,521.13,525.95,530.22,515.97,193.69K,-1.97%
2022-10-20,509.19,521.68,521.68,503.61,327.11K,-2.29%
2022-10-21,519.68,511.94,522.08,508.21,263.26K,2.06%
2022-10-24,525.11,524.47,529.93,521.33,188.30K,1.04%
2022-10-25,530.80,522.98,532.35,521.60,238.40K,1.08%
2022-10-26,531.13,534.95,538.68,524.00,296.02K,0.06%
2022-10-27,537.67,534.78,543.90,532.15,457.39K,1.23%
2022-10-28,575.88,545.00,575.88,545.00,650.42K,7.11%
2022-10-31,584.35,576.12,587.31,576.12,517.57K,1.47%
2022-11-01,592.70,589.42,595.39,578.71,284.16K,1.43%
2022-11-02,583.98,590.63,601.97,582.89,342.38K,-1.47%
2022-11-03,594.40,577.31,603.09,571.83,402.92K,1.78%
2022-11-04,593.64,600.68,603.85,583.82,293.07K,-0.13%
2022-11-07,595.35,593.82,596.42,590.61,219.45K,0.29%
2022-11-08,600.66,594.74,606.12,593.38,362.03K,0.89%
2022-11-09,591.01,598.41,604.90,590.73,234.04K,-1.61%
2022-11-10,608.38,608.61,612.06,601.44,352.59K,2.94%
2022-11-11,586.52,607.77,609.69,581.59,448.22K,-3.59%
2022-11-14,585.00,580.00,599.16,580.00,374.99K,-0.26%
2022-11-15,581.81,584.27,585.85,576.46,399.74K,-0.55%
2022-11-16,588.89,583.98,594.40,583.86,235.68K,1.22%
2022-11-17,593.95,584.10,594.91,581.92,290.76K,0.86%
2022-11-18,597.03,599.91,601.33,593.06,216.22K,0.52%
2022-11-21,600.62,596.12,605.16,596.12,224.07K,0.60%
2022-11-22,605.47,605.20,611.02,599.92,211.00K,0.81%
2022-11-23,604.32,605.53,608.66,602.95,144.35K,-0.19%
2022-11-25,604.25,606.82,608.40,601.26,71.44K,-0.01%
2022-11-28,594.56,600.87,603.59,593.42,168.64K,-1.60%
2022-11-29,590.99,593.95,596.80,588.68,191.55K,-0.60%
2022-11-30,603.06,587.71,604.45,582.92,641.54K,2.04%
2022-12-01,603.18,605.19,605.19,597.05,246.60K,0.02%
2022-12-02,602.08,598.62,604.01,593.29,298.27K,-0.18%
2022-12-05,586.45,595.83,598.16,584.80,251.91K,-2.60%
2022-12-06,580.34,588.11,591.45,575.96,309.87K,-1.04%
2022-12-07,586.41,579.42,592.21,577.62,275.33K,1.05%
2022-12-08,593.25,589.98,597.82,589.92,349.27K,1.17%
2022-12-09,588.06,593.76,597.50,587.30,172.30K,-0.87%
2022-12-12,593.46,590.12,593.46,585.48,249.55K,0.92%
2022-12-13,584.93,605.95,605.95,576.72,392.43K,-1.44%
2022-12-14,576.02,585.38,588.00,570.27,529.83K,-1.52%
2022-12-15,561.53,570.77,572.17,557.82,396.61K,-2.52%
2022-12-16,558.65,555.50,559.63,551.47,770.65K,-0.51%
2022-12-19,561.27,558.89,565.52,557.27,287.86K,0.47%
2022-12-20,562.74,561.00,566.78,559.69,340.22K,0.26%
2022-12-21,567.42,566.10,568.42,562.12,181.76K,0.83%
2022-12-22,561.37,563.00,563.00,552.09,205.69K,-1.07%
2022-12-23,565.10,562.02,567.47,561.00,110.39K,0.66%
2022-12-27,565.33,569.27,569.27,561.82,229.47K,0.04%
2022-12-28,557.06,566.42,567.86,555.77,155.53K,-1.46%
2022-12-29,562.22,559.58,563.82,557.85,177.50K,0.93%
2022-12-30,556.25,561.52,561.99,550.84,177.64K,-1.06%
2023-01-03,555.93,558.54,559.12,549.08,271.11K,-0.06%
2023-01-04,554.03,556.31,561.22,544.91,238.43K,-0.34%
2023-01-05,537.53,552.46,556.33,534.01,297.19K,-2.98%
2023-01-06,552.73,545.19,553.84,543.46,210.89K,2.83%
2023-01-09,557.63,556.75,572.16,553.85,293.52K,0.89%
2023-01-10,563.92,557.63,567.88,557.63,276.21K,1.13%
2023-01-11,582.28,566.08,582.28,566.05,357.79K,3.26%
2023-01-12,572.54,582.51,586.39,570.19,237.31K,-1.67%
2023-01-13,573.86,566.43,574.14,563.68,167.06K,0.23%
2023-01-17,571.67,578.22,579.78,571.18,362.54K,-0.38%
2023-01-18,570.67,573.02,577.39,567.83,244.82K,-0.17%
2023-01-19,547.73,570.10,573.83,547.05,448.34K,-4.02%
2023-01-20,560.24,546.78,561.69,544.95,274.01K,2.28%
2023-01-23,561.72,560.19,569.36,560.17,183.46K,0.26%
2023-01-24,570.83,565.98,571.48,556.77,142.46K,1.62%
2023-01-25,559.85,564.68,568.51,557.68,217.23K,-1.92%
2023-01-26,564.93,563.00,569.89,558.80,249.29K,0.91%
2023-01-27,571.79,565.22,573.72,565.22,158.76K,1.21%
2023-01-30,575.32,569.97,585.87,569.95,401.50K,0.62%
2023-01-31,589.48,577.33,590.45,573.71,470.14K,2.46%
2023-02-01,598.05,584.63,604.48,584.63,502.36K,1.45%
2023-02-02,675.57,638.08,676.12,628.18,988.83K,12.96%
2023-02-03,675.81,672.08,685.22,662.76,465.69K,0.04%
2023-02-06,674.28,675.81,683.89,671.51,409.06K,-0.23%
2023-02-07,678.28,668.45,679.91,660.21,284.42K,0.59%
2023-02-08,663.77,674.88,680.11,663.53,310.65K,-2.14%
2023-02-09,661.11,664.82,669.37,658.32,254.81K,-0.40%
2023-02-10,656.49,656.38,657.21,649.20,386.29K,-0.70%
2023-02-13,668.57,659.37,670.17,656.66,238.35K,1.84%
2023-02-14,666.54,665.28,673.74,659.45,203.20K,-0.30%
2023-02-15,672.67,662.73,674.19,660.75,181.46K,0.92%
2023-02-16,670.09,667.24,675.58,665.32,192.99K,-0.38%
2023-02-17,677.35,670.67,682.74,669.71,324.02K,1.08%
2023-02-21,656.19,670.05,674.12,656.15,249.18K,-3.12%
2023-02-22,657.70,657.59,661.02,654.45,204.22K,0.23%
2023-02-23,657.94,659.98,661.20,650.71,195.55K,0.04%
2023-02-24,664.10,657.93,665.71,652.25,215.35K,0.94%
2023-02-27,675.02,667.88,679.93,666.30,326.19K,1.64%
2023-02-28,668.43,672.66,679.58,667.50,391.82K,-0.98%
2023-03-01,671.01,667.00,678.40,666.30,229.96K,0.39%
2023-03-02,684.50,671.50,686.88,670.23,215.75K,2.01%
2023-03-03,697.59,690.59,697.91,686.59,346.71K,1.91%
2023-03-06,699.65,696.56,709.21,696.56,341.13K,0.30%
2023-03-07,694.67,698.66,706.89,693.59,230.71K,-0.71%
2023-03-08,700.40,693.42,702.31,693.42,221.10K,0.82%
2023-03-09,693.01,703.06,704.89,690.34,192.07K,-1.06%
2023-03-10,677.88,694.14,694.14,674.03,238.57K,-2.18%
2023-03-13,674.86,673.84,685.74,668.47,285.24K,-0.45%
2023-03-14,686.13,683.33,690.98,676.82,297.07K,1.67%
2023-03-15,667.74,674.74,676.92,656.17,469.91K,-2.68%
2023-03-16,681.33,663.09,683.83,663.09,335.02K,2.04%
2023-03-17,663.50,680.43,681.29,662.00,517.32K,-2.62%
2023-03-20,673.89,667.35,676.47,667.35,317.85K,1.57%
2023-03-21,680.82,681.69,683.11,674.02,384.99K,1.03%
2023-03-22,668.61,677.12,686.69,668.11,223.86K,-1.79%
2023-03-23,665.38,668.41,675.60,659.22,235.29K,-0.48%
2023-03-24,663.60,661.68,668.83,650.46,270.31K,-0.27%
2023-03-27,671.66,668.55,673.17,665.11,179.64K,1.21%
2023-03-28,675.84,671.11,677.28,666.41,150.00K,0.62%
2023-03-29,675.04,681.79,681.79,671.27,221.98K,-0.12%
2023-03-30,669.27,677.64,678.47,667.89,203.00K,-0.85%
2023-03-31,688.81,673.30,689.74,672.81,305.17K,2.92%
2023-04-03,683.17,685.16,687.20,677.30,282.62K,-0.82%
2023-04-04,656.68,681.97,686.70,652.80,333.76K,-3.88%
2023-04-05,646.25,650.57,653.17,632.26,460.96K,-1.59%
2023-04-06,641.66,642.00,648.57,637.42,318.62K,-0.71%
2023-04-10,651.46,641.30,653.61,639.59,227.98K,1.53%
2023-04-11,648.40,652.28,655.99,647.18,246.52K,-0.47%
2023-04-12,655.38,654.39,663.86,650.72,272.89K,1.08%
2023-04-13,646.69,647.87,651.26,625.97,418.29K,-1.33%
2023-04-14,651.11,645.65,659.82,645.65,281.47K,0.68%
2023-04-17,660.82,653.99,661.20,652.48,228.35K,1.49%
2023-04-18,666.34,664.59,666.36,656.71,287.91K,0.84%
2023-04-19,665.43,664.06,667.87,658.23,177.61K,-0.14%
2023-04-20,667.17,663.01,671.87,659.83,180.21K,0.26%
2023-04-21,670.11,668.99,670.62,664.14,192.33K,0.44%
2023-04-24,675.32,672.15,678.33,671.78,203.92K,0.78%
2023-04-25,671.83,674.72,678.00,668.98,208.53K,-0.52%
2023-04-26,659.82,666.09,669.59,659.81,342.46K,-1.79%
2023-04-27,696.36,679.71,696.60,672.30,535.94K,5.54%
2023-04-28,695.57,698.69,698.69,689.51,448.93K,-0.11%
2023-05-01,695.96,697.98,703.87,695.33,267.25K,0.06%
2023-05-02,688.81,693.00,695.63,680.97,222.10K,-1.03%
2023-05-03,683.61,692.77,697.41,681.20,363.88K,-0.75%
2023-05-04,667.50,681.71,681.71,662.61,248.10K,-2.36%
2023-05-05,675.51,669.98,678.18,669.67,236.72K,1.20%
2023-05-08,678.22,674.98,679.03,671.16,180.23K,0.40%
2023-05-09,684.51,677.02,685.89,677.01,192.83K,0.93%
2023-05-10,681.46,690.91,690.91,672.46,180.72K,-0.45%
2023-05-11,684.37,677.43,684.49,674.23,280.23K,0.43%
2023-05-12,684.62,686.31,691.34,677.63,176.80K,0.04%
2023-05-15,670.39,682.12,682.28,668.99,263.70K,-2.08%
2023-05-16,664.26,666.77,670.00,659.90,231.57K,-0.91%
2023-05-17,671.27,668.35,673.28,663.91,178.69K,1.06%
2023-05-18,679.29,673.56,680.18,669.97,149.02K,1.19%
2023-05-19,681.78,683.76,686.51,677.60,260.11K,0.37%
2023-05-22,671.30,681.57,683.98,669.45,266.72K,-1.54%
2023-05-23,659.64,666.58,668.88,659.37,269.78K,-1.74%
2023-05-24,656.58,661.40,661.40,653.61,250.92K,-0.46%
2023-05-25,659.61,660.04,660.98,654.49,286.24K,0.46%
2023-05-26,664.23,660.47,665.92,655.07,200.62K,0.70%
2023-05-30,654.06,664.23,664.45,652.31,309.23K,-1.53%
2023-05-31,649.02,652.30,653.27,647.07,573.46K,-0.77%
2023-06-01,655.31,650.55,655.80,641.95,264.80K,0.97%
2023-06-02,677.77,657.64,678.65,654.65,384.66K,3.43%
2023-06-05,675.66,677.44,679.34,673.20,250.00K,-0.31%
2023-06-06,685.81,668.28,686.57,661.01,556.65K,1.50%
2023-06-07,697.84,686.48,697.88,683.84,271.53K,1.75%
2023-06-08,704.98,696.89,707.39,694.22,265.98K,1.02%
2023-06-09,706.48,707.04,708.40,695.99,230.59K,0.21%
2023-06-12,722.33,708.79,723.33,705.21,296.55K,2.24%
2023-06-13,736.98,721.32,738.88,721.32,307.68K,2.03%
2023-06-14,727.07,735.88,740.31,723.74,240.02K,-1.34%
2023-06-15,743.89,726.99,745.73,723.80,254.35K,2.31%
2023-06-16,732.43,744.29,748.76,731.29,419.45K,-1.54%
2023-06-20,730.68,730.00,736.52,725.53,274.12K,-0.24%
2023-06-21,742.10,729.65,743.54,728.60,292.22K,1.56%
2023-06-22,735.93,742.36,743.50,735.26,238.58K,-0.83%
2023-06-23,737.90,732.77,741.15,729.95,293.24K,0.27%
2023-06-26,748.09,736.95,751.22,736.95,183.36K,1.38%
2023-06-27,770.50,749.78,771.34,748.19,287.98K,3.00%
2023-06-28,772.99,768.22,778.16,763.22,278.15K,0.32%
2023-06-29,782.30,771.59,782.83,770.16,201.71K,1.20%
2023-06-30,788.59,787.40,795.83,785.92,271.58K,0.80%
2023-07-03,782.56,786.75,787.54,778.36,135.49K,-0.76%
2023-07-05,782.69,772.68,783.64,768.10,245.81K,0.02%
2023-07-06,778.89,778.31,780.63,769.99,251.93K,-0.49%
2023-07-07,776.18,776.48,788.59,775.09,242.87K,-0.35%
2023-07-10,796.74,777.61,797.28,776.56,188.10K,2.65%
2023-07-11,795.70,799.87,811.60,789.79,360.07K,-0.13%
2023-07-12,777.30,789.75,793.64,773.32,348.25K,-2.31%
2023-07-13,761.57,769.30,773.22,761.27,430.72K,-2.02%
2023-07-14,763.35,762.00,763.46,750.48,374.18K,0.23%
2023-07-17,764.00,762.97,767.57,758.51,294.24K,0.09%
2023-07-18,760.21,759.04,763.49,750.51,298.95K,-0.50%
2023-07-19,766.05,757.74,770.21,757.74,302.74K,0.77%
2023-07-20,767.15,769.90,769.90,757.64,373.63K,0.14%
2023-07-21,769.00,769.58,772.91,765.50,320.49K,0.24%
2023-07-24,769.26,770.54,777.86,767.14,395.09K,0.03%
2023-07-25,766.61,767.10,770.79,764.50,278.39K,-0.34%
2023-07-26,762.12,759.53,768.86,759.18,273.00K,-0.59%
2023-07-27,724.67,735.63,751.76,719.20,610.93K,-4.91%
2023-07-28,731.37,731.42,734.31,724.05,258.20K,0.92%
2023-07-31,738.49,733.14,739.36,728.29,274.83K,0.97%
2023-08-01,725.32,734.76,737.52,717.23,614.35K,-1.78%
2023-08-02,721.75,724.54,730.72,720.49,341.44K,-0.49%
2023-08-03,722.88,714.59,723.82,713.00,297.34K,0.16%
2023-08-04,708.27,725.23,725.93,706.59,324.35K,-2.02%
2023-08-07,717.25,713.69,720.95,712.66,241.52K,1.27%
2023-08-08,713.48,714.89,716.15,707.25,270.57K,-0.53%
2023-08-09,714.71,714.93,719.88,711.77,143.88K,0.17%
2023-08-10,712.28,715.93,722.09,710.45,152.34K,-0.34%
2023-08-11,713.34,710.59,715.32,708.14,130.31K,0.15%
2023-08-14,715.68,712.00,717.27,711.78,133.38K,0.33%
2023-08-15,712.88,713.27,715.98,712.22,158.99K,-0.39%
2023-08-16,709.31,715.04,723.01,708.23,184.87K,-0.50%
2023-08-17,703.35,711.35,716.83,702.28,222.29K,-0.84%
2023-08-18,703.55,698.17,704.81,696.47,186.07K,0.03%
2023-08-21,703.06,703.55,708.02,695.45,140.96K,-0.07%
2023-08-22,698.87,705.25,707.16,697.32,154.09K,-0.60%
2023-08-23,707.13,702.11,710.21,699.55,187.98K,1.18%
2023-08-24,708.43,706.42,716.44,706.42,258.66K,0.18%
2023-08-25,714.56,711.41,720.64,710.27,177.11K,0.87%
2023-08-28,710.22,715.21,720.41,708.04,246.10K,-0.61%
2023-08-29,717.80,707.78,719.91,702.02,170.18K,1.07%
2023-08-30,725.31,719.00,726.48,717.61,135.07K,1.05%
2023-08-31,714.14,726.80,730.44,713.79,353.22K,-1.54%
2023-09-01,710.78,718.15,719.17,701.65,263.71K,-0.47%
2023-09-05,693.01,707.72,707.90,689.07,220.13K,-2.50%
2023-09-06,693.54,693.48,697.60,688.07,224.18K,0.08%
2023-09-07,691.79,692.31,694.77,687.80,261.93K,-0.25%
2023-09-08,689.93,690.43,694.91,689.60,223.99K,-0.27%
2023-09-11,691.99,692.10,694.87,688.05,180.64K,0.30%
2023-09-12,686.53,689.38,695.21,685.16,162.62K,-0.79%
2023-09-13,684.95,685.01,690.35,683.44,181.92K,-0.23%
2023-09-14,696.26,692.10,697.75,688.58,209.37K,1.65%
2023-09-15,693.12,696.96,698.34,690.83,304.24K,-0.45%
2023-09-18,693.81,694.00,697.94,692.32,247.91K,0.10%
2023-09-19,691.06,692.38,694.24,687.32,156.19K,-0.40%
2023-09-20,684.99,693.17,700.05,683.83,154.77K,-0.88%
2023-09-21,682.46,683.23,690.58,678.63,271.31K,-0.37%
2023-09-22,681.48,681.57,689.53,680.14,160.70K,-0.14%
2023-09-25,689.89,680.42,692.11,680.42,176.35K,1.23%
2023-09-26,685.53,689.68,693.97,684.88,237.11K,-0.63%
2023-09-27,700.11,690.88,700.97,687.43,243.52K,2.13%
2023-09-28,698.85,702.15,707.19,697.37,252.16K,-0.18%
2023-09-29,691.84,701.38,703.68,689.65,225.79K,-1.00%
2023-10-02,694.62,693.15,701.21,692.21,280.33K,0.40%
2023-10-03,687.03,695.00,701.65,683.80,365.68K,-1.09%
2023-10-04,698.83,688.64,699.88,684.68,257.48K,1.72%
2023-10-05,702.55,699.97,705.03,693.02,205.22K,0.53%
2023-10-06,716.32,700.73,722.52,700.41,315.97K,1.96%
2023-10-09,725.91,716.32,727.28,714.92,256.62K,1.34%
2023-10-10,710.88,725.91,726.12,710.50,354.73K,-2.07%
2023-10-11,714.29,709.09,716.54,706.44,230.57K,0.48%
2023-10-12,735.38,726.89,745.17,726.02,437.78K,2.95%
2023-10-13,731.46,738.09,740.18,727.95,274.28K,-0.53%
2023-10-16,731.78,737.15,741.61,723.84,219.05K,0.04%
2023-10-17,738.16,730.96,739.01,728.43,158.05K,0.87%
2023-10-18,711.86,736.27,736.27,711.82,234.74K,-3.56%
2023-10-19,702.83,713.55,718.51,700.92,267.04K,-1.27%
2023-10-20,691.49,704.63,704.63,691.13,224.23K,-1.61%
2023-10-23,686.32,692.42,697.46,686.25,227.74K,-0.75%
2023-10-24,686.71,691.84,693.99,684.44,275.58K,0.06%
2023-10-25,677.41,684.71,686.16,674.41,325.15K,-1.35%
2023-10-26,699.67,705.96,710.92,687.55,456.96K,3.29%
2023-10-27,706.76,702.25,711.93,699.97,409.25K,1.01%
2023-10-30,726.06,711.80,730.59,710.24,444.76K,2.73%
2023-10-31,729.83,725.76,738.36,721.99,412.94K,0.52%
2023-11-01,742.10,731.85,747.52,727.99,372.37K,1.68%
2023-11-02,756.29,747.00,760.55,747.00,335.88K,1.91%
2023-11-03,767.73,761.13,773.17,757.78,363.79K,1.51%
2023-11-06,767.14,766.45,767.66,758.11,269.82K,-0.08%
